StudyName,StudyId,DeviceId,SensorId,Time,AmbientLight
shibo-right,0,0,2,2016-03-21 13:14:46.625,0
shibo-right,0,0,2,2016-03-21 13:14:47.119,0
shibo-right,0,0,2,2016-03-21 13:14:47.628,0
shibo-right,0,0,2,2016-03-21 13:14:48.111,0
shibo-right,0,0,2,2016-03-21 13:14:48.625,0
shibo-right,0,0,2,2016-03-21 13:14:49.122,0
shibo-right,0,0,2,2016-03-21 13:14:49.616,0
shibo-right,0,0,2,2016-03-21 13:14:50.116,0
shibo-right,0,0,2,2016-03-21 13:14:50.623,0
shibo-right,0,0,2,2016-03-21 13:14:51.111,0
shibo-right,0,0,2,2016-03-21 13:14:51.621,0
shibo-right,0,0,2,2016-03-21 13:14:52.125,0
shibo-right,0,0,2,2016-03-21 13:14:52.617,0
shibo-right,0,0,2,2016-03-21 13:14:53.125,0
shibo-right,0,0,2,2016-03-21 13:14:53.621,0
shibo-right,0,0,2,2016-03-21 13:14:54.116,0
shibo-right,0,0,2,2016-03-21 13:14:54.622,0
shibo-right,0,0,2,2016-03-21 13:14:55.117,0
shibo-right,0,0,2,2016-03-21 13:14:55.620,0
shibo-right,0,0,2,2016-03-21 13:14:56.121,0
shibo-right,0,0,2,2016-03-21 13:14:56.622,0
shibo-right,0,0,2,2016-03-21 13:14:57.118,0
shibo-right,0,0,2,2016-03-21 13:14:57.624,0
shibo-right,0,0,2,2016-03-21 13:14:58.116,0
shibo-right,0,0,2,2016-03-21 13:14:58.622,0
shibo-right,0,0,2,2016-03-21 13:14:59.117,0
shibo-right,0,0,2,2016-03-21 13:14:59.624,0
shibo-right,0,0,2,2016-03-21 13:15:00.117,0
shibo-right,0,0,2,2016-03-21 13:15:00.625,0
shibo-right,0,0,2,2016-03-21 13:15:01.122,0
shibo-right,0,0,2,2016-03-21 13:15:01.620,0
shibo-right,0,0,2,2016-03-21 13:15:02.116,0
shibo-right,0,0,2,2016-03-21 13:15:02.615,0
shibo-right,0,0,2,2016-03-21 13:15:03.121,0
shibo-right,0,0,2,2016-03-21 13:15:03.622,0
shibo-right,0,0,2,2016-03-21 13:15:04.116,0
shibo-right,0,0,2,2016-03-21 13:15:04.622,0
shibo-right,0,0,2,2016-03-21 13:15:05.116,0
shibo-right,0,0,2,2016-03-21 13:15:05.615,0
shibo-right,0,0,2,2016-03-21 13:15:06.122,0
shibo-right,0,0,2,2016-03-21 13:15:06.616,0
shibo-right,0,0,2,2016-03-21 13:15:07.118,0
shibo-right,0,0,2,2016-03-21 13:15:07.631,0
shibo-right,0,0,2,2016-03-21 13:15:08.122,0
shibo-right,0,0,2,2016-03-21 13:15:08.638,0
shibo-right,0,0,2,2016-03-21 13:15:09.123,0
shibo-right,0,0,2,2016-03-21 13:15:09.616,0
shibo-right,0,0,2,2016-03-21 13:15:10.116,0
shibo-right,0,0,2,2016-03-21 13:15:10.629,0
shibo-right,0,0,2,2016-03-21 13:15:11.116,0
shibo-right,0,0,2,2016-03-21 13:15:11.616,0
shibo-right,0,0,2,2016-03-21 13:15:12.124,0
shibo-right,0,0,2,2016-03-21 13:15:12.625,0
shibo-right,0,0,2,2016-03-21 13:15:13.116,0
shibo-right,0,0,2,2016-03-21 13:15:13.623,0
shibo-right,0,0,2,2016-03-21 13:15:14.118,0
shibo-right,0,0,2,2016-03-21 13:15:14.630,0
shibo-right,0,0,2,2016-03-21 13:15:15.116,0
shibo-right,0,0,2,2016-03-21 13:15:15.622,0
shibo-right,0,0,2,2016-03-21 13:15:16.122,0
shibo-right,0,0,2,2016-03-21 13:15:16.620,0
shibo-right,0,0,2,2016-03-21 13:15:17.116,0
shibo-right,0,0,2,2016-03-21 13:15:17.623,0
shibo-right,0,0,2,2016-03-21 13:15:18.116,0
shibo-right,0,0,2,2016-03-21 13:15:18.616,0
shibo-right,0,0,2,2016-03-21 13:15:19.126,0
shibo-right,0,0,2,2016-03-21 13:15:19.625,0
shibo-right,0,0,2,2016-03-21 13:15:20.116,0
shibo-right,0,0,2,2016-03-21 13:15:20.626,0
shibo-right,0,0,2,2016-03-21 13:15:21.116,0
shibo-right,0,0,2,2016-03-21 13:15:21.616,0
shibo-right,0,0,2,2016-03-21 13:15:22.127,0
shibo-right,0,0,2,2016-03-21 13:15:22.616,0
shibo-right,0,0,2,2016-03-21 13:15:23.122,0
shibo-right,0,0,2,2016-03-21 13:15:23.622,0
shibo-right,0,0,2,2016-03-21 13:15:24.116,0
shibo-right,0,0,2,2016-03-21 13:15:24.622,0
shibo-right,0,0,2,2016-03-21 13:15:25.122,0
shibo-right,0,0,2,2016-03-21 13:15:25.615,0
shibo-right,0,0,2,2016-03-21 13:15:26.129,0
shibo-right,0,0,2,2016-03-21 13:15:26.621,0
shibo-right,0,0,2,2016-03-21 13:15:27.116,0
shibo-right,0,0,2,2016-03-21 13:15:27.623,0
shibo-right,0,0,2,2016-03-21 13:15:28.123,0
shibo-right,0,0,2,2016-03-21 13:15:28.625,0
shibo-right,0,0,2,2016-03-21 13:15:29.125,0
shibo-right,0,0,2,2016-03-21 13:15:29.623,0
shibo-right,0,0,2,2016-03-21 13:15:30.118,0
shibo-right,0,0,2,2016-03-21 13:15:30.625,0
shibo-right,0,0,2,2016-03-21 13:15:31.116,0
shibo-right,0,0,2,2016-03-21 13:15:31.627,0
shibo-right,0,0,2,2016-03-21 13:15:32.135,0
shibo-right,0,0,2,2016-03-21 13:15:32.622,0
shibo-right,0,0,2,2016-03-21 13:15:33.122,0
shibo-right,0,0,2,2016-03-21 13:15:33.623,0
shibo-right,0,0,2,2016-03-21 13:15:34.117,0
shibo-right,0,0,2,2016-03-21 13:15:34.616,0
shibo-right,0,0,2,2016-03-21 13:15:35.122,0
shibo-right,0,0,2,2016-03-21 13:15:35.622,0
shibo-right,0,0,2,2016-03-21 13:15:36.122,0
shibo-right,0,0,2,2016-03-21 13:15:36.624,0
shibo-right,0,0,2,2016-03-21 13:15:37.124,0
shibo-right,0,0,2,2016-03-21 13:15:37.616,0
shibo-right,0,0,2,2016-03-21 13:15:38.124,0
shibo-right,0,0,2,2016-03-21 13:15:38.615,0
shibo-right,0,0,2,2016-03-21 13:15:39.123,0
shibo-right,0,0,2,2016-03-21 13:15:39.649,0
shibo-right,0,0,2,2016-03-21 13:15:40.122,0
shibo-right,0,0,2,2016-03-21 13:15:40.646,0
shibo-right,0,0,2,2016-03-21 13:15:41.122,0
shibo-right,0,0,2,2016-03-21 13:15:41.629,0
shibo-right,0,0,2,2016-03-21 13:15:42.123,0
shibo-right,0,0,2,2016-03-21 13:15:42.622,0
shibo-right,0,0,2,2016-03-21 13:15:43.125,0
shibo-right,0,0,2,2016-03-21 13:15:43.629,0
